id,text,location
1192,"sup. mut.
 ]-(ki)-si[
 ]ka-na-po 1 (jo)[
 ](so) 1 te-[",Knossos
1193," qa-na[
 ka-sa-[",Knossos
1194," ]we-to-ro 3(5)[
 ]3 [",Knossos
1195,"sup. mut.
 ]ja-ro 2[
 ]ro-we 2[
]se-me-ni[",Knossos
1196," ] mi-ru-ro , (1)[
 o-da-ra-o (1) (wa)[
 nu-to (1) [
 vacat [",Knossos
1197," ]-ri-jo (1) qe-ro[
 ](1) ku-ke-(mo)[",Knossos
1198," ]ke-ti-ra-wo , wo-(do) 1",Knossos
1199," ] (3) u-su 4 a-mi-no-(si)-jo [
 ] ta-qa-ra-ti 1 ku-ma-(to)[",Knossos
1200," ]ma-ro 1 o-ru-[
]1 qe-re-ma-o (1)[
 ](1) [",Knossos
1201,"sup. mut.
 ] 1 a[
 ]-jo 1 [
 ] vacat [",Knossos
1202,"sup. mut.
 ] vacat [
 ]me-ja 1
 ]-ja 1
 ] vacat
inf. mut.",Knossos
1203," ]-(ro) 1
 ](1) ri-zo 1
 ] vacat",Knossos
1204,".A po-(ti)[
.B  di-pi-ja / vacat [",Knossos
1205," a-qi-ta[
]ki-ma-to (1)[
 ]e-u-po-ro-wo (1)[
 vacat [",Knossos
1206,".A [
.B a-pa-ta-wa-ja / [",Knossos
1207," ]ra-tu[
inf. mut.",Knossos
1208, ]te-we 1,Knossos
1209," ]po-ti-(ro)[
inf. mut.",Knossos
1210,".A ]pe-re-ta 1 [
.B ] vacat [",Knossos
1211,".A ]-je-u-(qe)[
.B ] vacat [",Knossos
1212,sup. mut.ka-di-ti-ja[,Knossos
1213,".A ]mu-ta-(wo)[
.B inf. mut.",Knossos
1216," ]o-pe-(re)-(ra)[
 ]me-na-qe[
inf. mut.",Knossos
1217, ](pa)-i-(to)[,Knossos
1218,"sup. mut.
 (wa)-[
 me-no[
inf. mut.",Knossos
1219," ](e)-ke-(pi)[
 ] a-ra[",Knossos
1220," ku-ta-ti-(jo)[
inf. mut.",Knossos
1221, da-mi[,Knossos
1222,"sup. mut.
 ]-ja[",Knossos
1223,"sup. mut.
 ]jo-jo[",Knossos
1224, ](ra)-to[,Knossos
1225," ](si)-we OVISm [
 ]ra-ze[",Knossos
1226," ku-do-ni-ja , (ta)[
 vacat [",Knossos
1227, ](a)-mo-ta[,Knossos
1228,"sup. mut.
 ]o-a-pu-[
  tu-na-no [
inf. mut.",Knossos
1229,"sup. mut.
.a ]ki-ri-(jo)[
.b ]ko-so[
inf. mut.",Knossos
1230,"sup. mut.
 ]-jo",Knossos
1231,".a.1 ](a3)-wo-re-u-
.a.2 si
.b do-ke
.c [ . ]-ja-wo-(ne)",Knossos
1232," me-sa-(to)
 ]*146 30
inf. mut.",Knossos
1233," me-sa-to
 (*146)[
inf. mut.",Knossos
1234," me-sa-to
inf. mut.",Knossos
1235," ]me-sa-to
inf. mut.",Knossos
1236,"sup. mut.
 (sa)-(ma)-ja-(so)",Knossos
1237,".a se-(to)-(i)-(ja)
.ba ki-ri-ta-de
.bc te LANA do-ke",Knossos
1238,".a pi-mo-no
.b na-ki-zo
.c pa-wo",Knossos
1239,".a *185 sup. sig.
.b ma-se , wi-(ra2)-[ . ]",Knossos
1240,".a P sup. sig.
.b ta-to-mo
.c o-nu-ke",Knossos
1241,".a JAC sup. sig.
.b o-pa
.c pa-ta-ja",Knossos
1242,o-pa pa-ta-ja *231SAG,Knossos
1243,".a sig.
.b pa-(ta)-ja
.c vacat",Knossos
1244,".a  LANA sup. sig.
.b ne-ki-
.c -ri-de",Knossos
1245,".a TELA3+TE sup. sig.
.b te-pa
.c vacat",Knossos
1246,".a JAC sup. sig.
.b1 pa-ta-ja
.b2 vacat
.c o-pa",Knossos
1247,".a AES *246 sup. sig.
.b ke-ni-qa
.c a-sa-mi-to",Knossos
1248,".a AES*246VAS sup. sig.
.b ke-ni-qa
.c a-sa-mi-to",Knossos
1250,".a sig.
.b o-pa
.c ko-we",Knossos
1251,".a e-po sup. sig.
.b vacat
.c vacat",Knossos
1252,".a sig.
.b ku-wa-ta
.c o-pi a-nu-wi-'ko'",Knossos
1253, ra-to / pa-ta-re[,Knossos
1254, ]o-ka[,Knossos
1255, di-ka[,Knossos
1256, ku-ka-ra-(re)[,Knossos
1257," ](pe)-ka-wo , // ku-ta-to[",Knossos
1258, a-ka-me-ne[,Knossos
1259, a-ka-to[,Knossos
1260, ka-wi[,Knossos
1261, ]ru-po-to[,Knossos
1262," ki-je-u , / a-pi-ja-re[ ",Knossos
1263, di-wi-je-ja / di-wi-ja [,Knossos
1264, ki-si-wi-je-ja / pe-ra2-(wo)[,Knossos
1265, ]-wi-jo,Knossos
1266," ]*47-da , / mi-ko[",Knossos
1267," ]no , / i-ja[ ] // di / i-*65-ke-o , [",Knossos
1268,".a o[
.b ma-ki / pa[",Knossos
1269, a-ku-di-ri-jo [,Knossos
1270, a-ku-di-ri[,Knossos
1271,".a ]o-ke-te , a-e[
.b ] e-ro-e-o [",Knossos
1272," ]-ne-ri-jo , e-[",Knossos
1273," ]ja / qe-re-wa , [",Knossos
1274," da-*22-to , wo-no-da[",Knossos
1275, ]i-ne-u[,Knossos
1276,".1 da-pu-ri-(to)[
.2a pa-ze-qe , ke-wo[
.2b *47-ta-qo[
.3 *47-[
.4 inf. mut.",Knossos
1277, pu-ra-ko[,Knossos
1278, pu-ko-(ro)[,Knossos
1279, i-ke-se [,Knossos
1280,"sup. mut.
 ] vacat [(ku)-[ ]-i-to / a-pi-do-ro[
 ma-u-do[
 i-ja-wo-ne[
inf. mut.",Knossos
1281," ro-a , ku[
  qa-mo[
 vacat[",Knossos
1282,"sup. mut.
 vacat [e-ra [
  tu-ni-ja [
 ri-u-no [
 ]to [
inf. mut. ",Knossos
1283," ra-wa-ke-(si)[
  ma-ke-ra-mo[
qa-ra-su-ti-jo[
 i-da-ra-ta [
 [ . ]-to-ko-ro [
inf. mut.",Knossos
1284,"[ . . ] , a-qi-ra[
 e-u-ru-da-mo [
 ](so)-tu-wo-no [
] vacat [",Knossos
1285," ] , do-ri-wo [",Knossos
1286, ko-no-si-jo [ru-ki-ti-jo [,Knossos
1287, ](ku)-do-ni-jo[,Knossos
1288, a-re-u-ke[,Knossos
1289, ko-ma-ra[,Knossos
1290, a-re-se[,Knossos
1291, wo-no-qi-[,Knossos
1292,".a ]ja , u-ta-no , [
.b ] vacat [",Knossos
1293, du-ni-jo[,Knossos
1294, pa-pa-ro / ra[,Knossos
1295, ma-ti-ri[,Knossos
1296," ](ja) , / na-u-si-ke-re[",Knossos
1297,"ke-re-wa , wo-do [",Knossos
1298,"
 te-u-to-ri-(*65)[",Knossos
1299, ti-ri-jo-qa[,Knossos
1300,"
 qe-re-wa[",Knossos
1301, e-ru-ti-ri-(jo)[,Knossos
1302, ta-ra-i [,Knossos
1303, e-ko-so-wo-ko[,Knossos
1304,"a-qi-ra[",Knossos
1305, ma-se[,Knossos
1306, e-na-i-jo[,Knossos
1307,"]e-ri-ta-ri-jo[",Knossos
1308, ]ra-ke-re-we[,Knossos
1309," ]-(ta) , a-ke[",Knossos
1310,"do-qi[",Knossos
1311,"po-ki[",Knossos
1312," ]pa-no , qa[",Knossos
1313," ](se)-ke-ru-pa-ko-[",Knossos
1314,"e-we-wa[ ",Knossos
1315,"ru-ki-ti-ja[",Knossos
1316,"
]e-pi-ta",Knossos
1317," te-me-u[",Knossos
1318," ]a-pa-te[",Knossos
1319," ]wo-ni-jo[",Knossos
1320," ]a-ri-we-we[",Knossos
1321," a-ta-wo-ne[",Knossos
1322," we-wa[",Knossos
1323," ]no-da-ma[",Knossos
1324, e-ri-ra-(i)[,Knossos
1325, ]pa-*34-so[,Knossos
1326, ](re)-mi-si-jo,Knossos
1327, ra-wo-te[,Knossos
1328, a-pu2-ka[,Knossos
1329,]ja / i-da-wo[,Knossos
1330,"ze-pu[",Knossos
1331,"]mo / ke-to-ri[",Knossos
1332," ]ke-si-jo , ri[",Knossos
1333,"]pe-ra-te-ro[",Knossos
1334, a-ka-mu-[,Knossos
1335, ]je-wa [,Knossos
1336,"sup. mut.
.1 [
.2a (o)-wo-ta[
.2b ki-ni-[
.3 o-ta-(ke)[",Knossos
1337, i-qa-ro [,Knossos
1338,o-ko-te[,Knossos
1339, a-na-pe-we[,Knossos
1340, mo-ro-qa[,Knossos
1341, pi-ri-(ja)[,Knossos
1342, ti-ri-(to)[,Knossos
1343, ]ru-ko-si-[,Knossos
1344, e-na-i[,Knossos
1345, ka-ta-[,Knossos
1346, ku-ru-[,Knossos
1347, ra-wi[,Knossos
1348, a-ko-to [,Knossos
1349, ru-wa[,Knossos
1350, ka-ro-qo [,Knossos
1351, e-ko-[,Knossos
1352, a-re-[ ,Knossos
1353," a-u-ta-na , [",Knossos
1354, di-ki[,Knossos
1355, ]e-u[,Knossos
1356, ke-ku-(ro)[,Knossos
1357, i-to-(ma)[,Knossos
1358, ma-ra [,Knossos
1359, re-wo [,Knossos
1360, wo-tu[,Knossos
1361, po-ta-[,Knossos
1362, a-ti[,Knossos
1363, ]i-se-(re)[,Knossos
1364, a-wa[,Knossos
1365, ki-ri[,Knossos
1366, me-nu-wa[,Knossos
1367,".a ] me[
.b ](pa)-ro , / se[",Knossos
1368,"sup. mut.
 ]to-so-(pa)[
inf. mut.",Knossos
1369,"sup. mut.
 ]-ri [
 ]ja[
inf. mut.",Knossos
1370, ]ri-so-wa[,Knossos
1371," ]o-pi , a-ne[",Knossos
1372, ]wa / na-ni[,Knossos
1373, ]wi-pe-wa (1) [,Knossos
1374, ]du-wo-pe[,Knossos
1375, ](e)-ri-ko-wo [,Knossos
1376, ]-ki-se[,Knossos
1377, ]nu-a[,Knossos
1378," ]-*22-jo , [",Knossos
1379, ]i-jo [,Knossos
1380, ]me-re-ja[,Knossos
1381," ]-ko , ke-ti-ro  [ ] qi",Knossos
1382, ](qi)-ja [,Knossos
1383," ]u-te[
inf. mut.",Knossos
1384, ]ka-ra-na-ta[,Knossos
1385, ]ke-ke-me[,Knossos
1386," ](ke)-wa , pa-[",Knossos
1387, ](wo)-no-da[,Knossos
1388, ]ra-ko-ka[,Knossos
1389, a-me-ja[,Knossos
1390, e-ke[,Knossos
1391, ]ko-no [,Knossos
1392, ]-ne-(u)[,Knossos
1393, ]-na[,Knossos
1394,]e-qe[,Knossos
1395,ke-nu[,Knossos
1396, ]-wo[,Knossos
1397,"sup. mut.
 ] o 8
 ](ta)-ra o 1 ",Knossos
1398, ](wa)-jo 1,Knossos
1399, pa-pa-(ro)[,Knossos
1400," ]no-da 2",Knossos
1401, da-i-[,Knossos
1402, do-ri[,Knossos
1403, ]-ke-[,Knossos
1404,"sup. mut.
 ]ka-de[",Knossos
1405, ]-a-jo (1)[,Knossos
1406, ]-ja-me[,Knossos
1407, si-ra-[,Knossos
1408," ]ta-ta-(ro)[
inf. mut.",Knossos
1409, ]wa-jo [ [(159)] ],Knossos
1410, a-re[,Knossos
1411, e-wa[,Knossos
1412,"sup. mut.
 ]ke-ja , / (ke)[",Knossos
1413, ]pi-ra-[,Knossos
1414, ]ra-jo 1,Knossos
1415,"sup. mut.
 ]-te [
inf. mut.",Knossos
1416," ](to) , wa-te-[",Knossos
1417,"sup. mut.
 ](o)-pi po-po[
 ]o-pi ta-qa-ra-te[",Knossos
1418,"sup. mut.
 ]25 me-ki-(ta)[
 ]2 o-pi i-ta-ja[",Knossos
1419,".a pe-re-ko[
.b da-*22-ti-ja / a-ze-ti-(ri)[",Knossos
1420," a-ze-ti-ri-ja [
 o-no-we-wo-(ro)[",Knossos
1421, ke-ke-me-(na)[,Knossos
1422," o-pi , re-mo[o-pi qo-(u)[",Knossos
1423,".1a o-nu[
.1b o-pi , / pi-mo-no ne-[
.2 vacat [",Knossos
1424," ]-so[
inf. mut.",Knossos
1425,".A ']e-ta-wo-ne' re-po-so [
.B ]we-ke-se 'e-ta-wo-(ne)' [",Knossos
1426,"sup. mut.
 ] do-ti[
 ] du-[
 ] (ka)-(ma)[
inf. mut.",Knossos
1427,"sup. mut.
 mi-ra[
 i-[
inf. mut.",Knossos
1428,"sup. mut.
 ]si-ja[",Knossos
1429," ]-jo 'a-ka-to[' . . ] do-e-ro [
 ] / i-(ta)-no // do-e-ro [ ][[ ]][",Knossos
1430,".1 sup. mut.
.2a ]e-to [
.2b ]jo , do-ti-ja[",Knossos
1431, da-te-we-ja[,Knossos
1432," qi-ja-zo[
inf. mut.",Knossos
1433,"sup. mut.
[ . ]pi-(po)-(ro)[
] e-zo-wo , [",Knossos
1434," ](pi)-a-ze-ra[
 ](1)4 e-ra[
inf. mut.",Knossos
1435," ]ko-no-so[
 ]e-ra[
inf. mut.",Knossos
1436, *56-ri-to[,Knossos
1437," sup. mut.
 ] a-mo-te-re[",Knossos
1438,"[ . ]-ma-ta-ro[
 te-i-ja 'TA 1'E 1 PA (1)[
 ra-qa-ra [",Knossos
1439,".a ](pi)-ri-jo do-ke [
.b ] e-ta-wo-(ne)[",Knossos
1440," ri-jo-ni-(jo)[
 e-ta-(wo)[
inf. mut.",Knossos
1441," ] e-ta[
 ]P (2)[",Knossos
1442," ](ri)-si-ja[
 inf. mut.",Knossos
1443," ]ka-re , 'po-me-no['
 ](1) pe-ki-(ti)[
 ] 1 [",Knossos
1444," ](u)-ko-ro[
 inf. mut.",Knossos
1445," lat. inf.
sup. mut.
]-si[",Knossos
1446, se-to[,Knossos
1447, *22-ja-ro [,Knossos
1448,".a ] e-ri-ko[
.b ]qa-ka-na-pi[",Knossos
1449, si-ja-pu2-[,Knossos
1450, pa-pu[,Knossos
1451, ](ko) / pa-ra-ku[,Knossos
1452," ]pa-i-to , e[",Knossos
1453, ka-ma[,Knossos
1454," o-pi[ / ]-(wa)-ta ,/ (e)[",Knossos
1455," ] o-pe-(re)[
inf. mut.",Knossos
1456," ]-ra-i-ja [
inf. mut.",Knossos
1457," ]na-pu-[
inf. mut.",Knossos
1458," ]su-ra , ka-ta-ro , ku-ri-sa-to , ra-wi[
](ro) , [
] vacat [",Knossos
1459, e-ri-[,Knossos
1460," ]-qe[
inf. mut.",Knossos
1461," ]*22-je-(mi)[
inf. mut.",Knossos
1462, e-me-si-jo-jo [,Knossos
1463, ru-ki-ti-(jo)[,Knossos
1464, sa-me[,Knossos
1465, ]ke-me-no[,Knossos
1466,".A (wi)-ri[
.B ku-ja-ro / qa-ra [",Knossos
1467," ]do-ke , e-u-ro-wa-[
 ] vacat [",Knossos
1468," ku-ta-to , a-pu-do-si[
 ] o-pe-ro [",Knossos
1469,".a ](a)-mi-ni-so-de[
.b ]mu-ki-ti , [",Knossos
1470, ]mu-ti-ja[,Knossos
1471, sup. mut.a-mi-ni-(si)[,Knossos
1472, ]mu-ko,Knossos
1473,]sa / po-ti-ni-ja[,Knossos
1474," ]to-sa / pu-si-ja , a[",Knossos
1475," si-ja-ma-(to)[
 pa-sa-ja[",Knossos
1476," ]zo , / we-we-si-jo-jo , [
 ]ri-si-ja [",Knossos
1477,".a ] a-pu-(do)[
.b ]to [",Knossos
1478, KN X 459    | ]ku-mi-so [,Knossos
1479," ku-pi-ri-jo / ka-ra-[
  vacat [",Knossos
1480," ti-ri[ ] tu-ri-so / pe-do[",Knossos
1481," pa-i-to , / e[",Knossos
1482," ne-wo , za-we[",Knossos
1483,"  ] a-ro-we-a-nu-to",Knossos
1484,".A ka-[
.B se-to-i-ja / (a)[",Knossos
1485," ko-we-ja / pa-i-to[
 a-nu-to-jo , [",Knossos
1486, ]ke-do-ro[,Knossos
1487,".a di-wi-pa-ra [
.b  e-ra / te-wo , e-ra ri-ni-jo [",Knossos
1488, da-da-re-jo-de[,Knossos
1489,".A ] a-ro2[
.B ]sa / a-pu-do-si , me[ ",Knossos
1490,"lat. inf.
] ka-a-na [",Knossos
1491,ko-a / ra-(ja)[,Knossos
1492, to-so / e[,Knossos
1493,".a ] a-[
.b ](mi)-ni-si-ja , / [",Knossos
1494,".A vacat [
.B ma-sa-de / ti-ta-ma-i [",Knossos
1495,"sup. mut.
 ]ra , [
 ]mi-ra , [
 ]a-sa-mi , [
 ](ka)[
 inf. mut.",Knossos
1496," ] , zo-wa , a-ze-to , e[
 inf. mut.",Knossos
1497," e-ka-te-jo , [
 ke-ni-qe-te-[",Knossos
1498,".a [ . .]
.b  wi-tu-ri-jo , / a-mo-te-re [",Knossos
1499," pa-ro , / a-da-ra-ko[",Knossos
1500, ka-ta-no / wa-tu[,Knossos
1501, pu-ko-to [,Knossos
1502,".a ] (si)-ra-si-ja , ti-ta-ma[
.b ]pa-no , / ku-pe-te-jo , ko-ro-ki-no-[",Knossos
1503,".1a da-*83-ja po-pu-re-(jo)[
.1b to-so / wa-na-ka-te-ro [
.2 vacat [",Knossos
1504, tu-ru-pe-te[,Knossos
1505, e-we-ki-ta [,Knossos
1506, e-ru-sa-(mo)[,Knossos
1507," sa-pa-nu-wo[]me-no , / pe-ra2 , (wo)[",Knossos
1508, to-so [,Knossos
1509, ko-ro-we-ja[,Knossos
1510," ]ku-ru-so , po-ro-we[",Knossos
1511," ]ka-pu2-(sa)-jo , / pa-na-so te-re-ta [",Knossos
1512," ](jo) / (da)-mi-ni-jo , [",Knossos
1513,".a te-[
.b ko-no-si-ja , / ra-wa-ke[",Knossos
1514,"]ra-su-to[",Knossos
1515," ki-ri-ko , [",Knossos
1516," ]ru-wo , me-ri-du[",Knossos
1517," to-sa / ka-ro-(qo)[to-sa , / ka-tu-re-(wi)[",Knossos
1518," ]no , / pu-sa-ra[",Knossos
1519,".a ] a-no-qo-ta[
.b ] , da-ma-o-te[",Knossos
1520, ti-ri-ti-ja / ki-ta-no[,Knossos
1521," ]si-jo-jo , te-pa[",Knossos
1522, a-ra-si-jo  / (a)[,Knossos
1523,pa-i-to[,Knossos
1524, ](ta)-u-na-[,Knossos
1525," ]ku-ru-ni-ta / (to)[
 inf. mut. ",Knossos
1526,"sup. mut.
 ]sa-nu-we-si-jo[",Knossos
1527," sup. mut.ku-ta-ti[ da-wo , / ki[",Knossos
1528, pa-i-to[,Knossos
1529," ma-ri-jo , (si)[
 po-ka-[",Knossos
1530,"a-mi-ni-si-jo , (ka)[
 ] vacat [",Knossos
1531,"qa-no-[",Knossos
1532," sup. mut.
pi-za-ra [ra-ni [
 sa-[
 pi-ri-[
 vacat [",Knossos
1533, u-ta[,Knossos
1534,sa-so[,Knossos
1535, (ze)-wa-so  / (pi)-[,Knossos
1536, ]ni-sa-[ ]te-u[,Knossos
1537," o-pi[
 we-a[ ",Knossos
1538, ]te-wi-ja[,Knossos
1539,".A ] u-ta-no , / a-[
.B ] u-ta-no , [",Knossos
1540, ]-si-ja / [,Knossos
1541,".a a-(pi)[
.b se-to-i-ja / o-pi[",Knossos
1542," sup. mut.
](i)-ta[",Knossos
1543,]ru-jo[,Knossos
1544,ma-ti[,Knossos
1545, i-se-we-ri-jo[,Knossos
1546," sup. mut.
]-(pi) , ki-ri[
 ] vacat [",Knossos
1547, ]qa-sa[,Knossos
1548, ]-jo[,Knossos
1549, ]re-u[,Knossos
1550," sup. mut.(o)-pi [
 ] vacat [
inf. mut.",Knossos
1551, ta-pa-[,Knossos
1552, ]to-de[,Knossos
1553, ]ra-to-po-(ro)[,Knossos
1554, ]mi-ni-si[,Knossos
1555," ]*64-jo , [",Knossos
1556," ](si)-jo , [",Knossos
1557," ]te-ja-ro (1)[
 ] vacat [",Knossos
1558, ]-te-re-(wa)[,Knossos
1559, ](sa)-ja / [,Knossos
1560, ](ke) / po-se-da-o-[,Knossos
1561," sup. mut.
.A [
.B ](ta) / da-wo[",Knossos
1562,[ . ]-pi-da-(mo)[,Knossos
1563, ]si-jo [,Knossos
1564," ]ta-na-(du)[
 inf. mut.",Knossos
1565," ]-ru-[
 inf. mut.",Knossos
1567," sup. mut.
 ]a-re[
 inf. mut.",Knossos
1568," qa-ra , a[",Knossos
1569, me-na-wa-te[,Knossos
1570," ](a)-ja-me-na , a[",Knossos
1571, po-ku-te-(ro)[,Knossos
1572, ma-sa[,Knossos
1573, ]pu-do-si[,Knossos
1574, wi-na-jo[,Knossos
1575," ] , di-du-mo[",Knossos
1576, ]-re-wi-[,Knossos
1577," ]te-u , / e-se-[
 ]vacat[
 inf. mut.",Knossos
1578, ]-wo [,Knossos
1579, ]*22-ti-[,Knossos
1580, po-ko-me[,Knossos
1581, ]-so[,Knossos
1582, ]ra-so[,Knossos
1583," ]ti-ta-ma , ma[
] vacat [",Knossos
1584, to-so[,Knossos
1585, ]te-wa-[,Knossos
1586, da-ma[ inf. mut,Knossos
1587,".a ]po-ru-o[
.b [
 inf. mut.",Knossos
1588," ]me-tu / su-ri-jo , mo[",Knossos
1589," sup. mut.
 ](*56)-ko-we[
 ]ko-so[
inf. mut.",Knossos
1590,".a ] ru-ka[ ] vacat [
.b ]do-ro / [ ] 17 [",Knossos
1591, ]5 (ke)-ro[,Knossos
1592," sup. mut.
vacat [
ko-no[
inf. mut.",Knossos
1593, ]ka-po / [,Knossos
1594," to-so , (qa)[",Knossos
1595," sup. mut.
 ]u-jo / (e)[
inf. mut.",Knossos
1596,".A ] vacat [
.B ](to)-i-ja / [",Knossos
1597, ]-so [,Knossos
1598, to-so / i-(ka)[,Knossos
1599, ]-du[,Knossos
1600," sup. mut.
 ]-wo 7[
 inf. mut.",Knossos
1601,".A o-pi[
.B  pa-i-to , / pa[",Knossos
1602," ru-ki-(to)[
 pi-po-to[",Knossos
1603," ]-ka-to , [
  vacat [",Knossos
1604," sup. mut.
[ . ]-(pa)-jo[",Knossos
1605, ku-do-ni-(ja)[,Knossos
1606," da-*22-to , / (*65)[",Knossos
1607, pa-i-ti-(ja)[,Knossos
1608,".A a[ ](70)[
.B  a-re-ta2 / (pu)-(na)-(so)[",Knossos
1609, ki-do-ro [,Knossos
1610, ka-ne-u-ta[,Knossos
1611, u-ta-ni-jo [,Knossos
1612,".a [
.b ]su-ki-ri[",Knossos
1613," ko-no-so , / (ta)[",Knossos
1614, ma-(ze)-to-[,Knossos
1615, a-pi-ja-(re)[,Knossos
1616, ]e-ki-si-(jo)[,Knossos
1617, qo-pa-ra-[,Knossos
1618," o-ki[
 inf. mut.",Knossos
1619, e-wa-[,Knossos
1620, su-ko[,Knossos
1621,to-sa[,Knossos
1622, de-a[,Knossos
1623, o-pe[,Knossos
1624, ]ka-ni-(to)[,Knossos
1625," da-wo , [",Knossos
1626, te-ra2[,Knossos
1627, a-mo[,Knossos
1628, qa-ta2[,Knossos
1629," sup. mut.
] wo-no[
 desunt
qo-[
 e-qe[
 inf. mut.",Knossos
1630, di-ki-mo[,Knossos
1631,to-so / a-(ze)-(to)[,Knossos
1632, pa-i-to[,Knossos
1633," o-ka-ra , [",Knossos
1634, ru-ki-to[,Knossos
1635," tu-ni-ja , [",Knossos
1636,".a ] qa[
.b ]a-wi-je-mo , [",Knossos
1637, ku-do[,Knossos
1638, me-ti-[ . ]-ta[,Knossos
1639," ku-ko-wi-ra , [
 vacat [",Knossos
1640, a-pa-[,Knossos
1641, ku-do[,Knossos
1642, tu-ma-i[,Knossos
1643, ] ru-da-to [,Knossos
1644,".A e-me-[
.B ru-wa-ni-jo , / da-wo ,[",Knossos
1645, ]to-wo / ti-ri-to[,Knossos
1646, ]-we-ja / ko[,Knossos
1647,".a ] [ [(a)-] [ ] ][
.b ]re-ki-si , / a[",Knossos
1648, ]ko-wa (3)[,Knossos
1649, ]sa / ne-wa[,Knossos
1650," sup. mut.
]me-te (1)[
 inf. mut.",Knossos
1651," sup. mut.
 ]ko-ro [",Knossos
1652," ](sa)-to , [ ]qo-i-(na)[",Knossos
1653," sup. mut.
 ](a)-ze-ti-ri-ja[",Knossos
1654,".a ]de , da-*22-to-qe [
.b ](re)-ta ri-no [",Knossos
1655,"[ . ]-ka-to (si)[
 pu-ta-ta [",Knossos
1656," ]-no-no , si-(ra)[
inf. mut.",Knossos
1657," ]-to-[
 ]vacat[
 inf. mut.",Knossos
1658," tu-ri[
 ]ni-ja [
 inf. mut.",Knossos
1659,".a ] ko[
.b ] ta-qa-ra[",Knossos
1660, ]ki-ti-(sa)[,Knossos
1661,".A [
.B ]ra-ti-jo , [",Knossos
1662," sup. mut.
 ]ta-de-(so)[",Knossos
1663," ](ro) , / da-ra-ko , we-we-si-jo-jo [",Knossos
1664, ] / da-ra-ko[,Knossos
1665, ]ki-ti-se-[,Knossos
1666,".a ][ [ . . ] ] [
.b ]pa-ta-re[",Knossos
1667, ]e-sa-re-(wi)[,Knossos
1668, ]de / ku-pa[,Knossos
1669, si-ta-ro [,Knossos
1670, ]re-u [,Knossos
1671, ] / ma-sa [,Knossos
1672," sup. mut.
 ]me-no [",Knossos
1673, su-ri-(mo)[,Knossos
1674, ra-ki-si[,Knossos
1675," ] , u-a[",Knossos
1676, ]ta-pa-no[,Knossos
1677," sup. mut.
 ]ki-si[",Knossos
1678, to-ro-[,Knossos
1679, ](qa)-ra[,Knossos
1680, ]-je-mo[,Knossos
1681, ]te-jo [,Knossos
1682," sup. mut.
 ]-ta / me-[",Knossos
1683," sup. mut.
 ](re)-pa-te-jo-(pi)[",Knossos
1684," ]-ru , [",Knossos
1685," sup. mut.
 ]do-si [",Knossos
1686, ]-si-(jo)[,Knossos
1687," qa-[
 ] sa-ma[
 vacat [",Knossos
1688,".a ]-(wo)-a [
.b ]*161 , to-te[",Knossos
1689," ]si-ni-ja , me-[
 ](7) [
inf. mut.",Knossos
1690," ]pi-ra2-mo[
 ]ra-su-to[",Knossos
1691," sup. mut.
 ]re-ne[",Knossos
1692," sup. mut.
 ] qa-ra2-(ri)[
] (qa)-(ra2)-(ri)[
 inf. mut. ",Knossos
1693,"
 sup. mut.
 ]-na[
 ] vacat [
 inf. mut.",Knossos
1694,]-ku-[,Knossos
1695, ](za) / o-pe-ro[,Knossos
1696,ku-ta-i-si-[,Knossos
1697,](ta)-ti-jo[,Knossos
1698,".a [
.b ]ku-ta-ti-jo [",Knossos
1699,] re-si-jo[,Knossos
1700,]-ke-ta[,Knossos
1701,"ka-ri-pi-jo , [",Knossos
1702,]ta-wo[,Knossos
1703,]*18-jo[,Knossos
1704," ]te-we[
 inf. mut.",Knossos
1705," sup. mut.
 ]-ja-no-(ri)[",Knossos
1706, ]na-to [,Knossos
1707,"]ma-ro , [",Knossos
1708, di-ka-ta-(de)[,Knossos
1709,]si-pe-[,Knossos
1710,]de-sa-(to)[,Knossos
1711,sup. mut. ]-se[,Knossos
1712,]re-wa [,Knossos
1713," sup. mut.
[
 ]-ja , da-mo-(ko)[
 inf. mut.",Knossos
1714," ] vacat
 ]ja-mi-[
 inf. mut.",Knossos
1715,]ku-we-jo [,Knossos
1716, ] e-re-pa-te-o[,Knossos
1717,"] , / pa-sa [",Knossos
1718," sup. mut.
 ](ke)-[
 ]e-we-o-(si)[",Knossos
1719,]-no[,Knossos
1720," sup. mut.
 ](re) , / dwo-jo (1)",Knossos
1721," sup. mut.
 ]-na 1 i-[
 ] ko-wa[ ](ku)-mi-[ . ]-du 1[
  vacat [",Knossos
1722," sup. mut.
 ]so-i-[
 inf. mut.",Knossos
1723," ]-se-wi-jo[
 ]-(ri)-(ne)[
 inf. mut.",Knossos
1724," ]se-te-jo , (me)[
] vacat [",Knossos
1725, we-we-si-jo-jo [,Knossos
1726,]ka-ta2[,Knossos
1727," sup. mut.
 ](ko)-no-[
 inf. mut.",Knossos
1728," ]ku-ku-mo[
 ] vacat [
 inf. mut.",Knossos
1729," ]-si-ja , [
 ](ta)-ra-si-ja[",Knossos
1730,ra-qa-(ra)-to[,Knossos
1731," sup. mut.
 ]-mi-[",Knossos
1732," sup. mut.
.1a ]te-re-u 1 [
.1b ](ru)-si (1) [
 inf. mut.",Knossos
1733,sup. mut. ](pa)-te-o [,Knossos
